	nk	0.0013
	nq	0.0007
st	0.0974	0.0149	0.017	0.1525	0.1748
	ti	0.1684
	te	0.1511
	tr	0.1426
	ta	0.1189
	to	0.0992
	ts	0.0842
	tu	0.0236
	ty	0.0148
	th	0.0147
	tl	0.0107
	tm	0.0054
	tw	0.0028
	tf	0.0027
	tp	0.002
	tb	0.0017
	tc	0.0015
	tn	0.0014
	tg	0.0006
	td	0.0006
	tv	0.0002
	tt	0.0001
al	0.096	0.0064	0.0281	0.0663	0.2926
	ll	0.2238
	li	0.1393
	le	0.0688
	la	0.056
	lo	0.0373
	ls	0.0296
	lt	0.026
	lm	0.0182
	lc	0.0177
	lu	0.0157
	ly	0.0136
	lk	0.0134
	lp	0.0118
	lg	0.0117
	lv	0.011
	ln	0.0107
	ld	0.0096
	lb	0.0064
	lf	0.0038
	lr	0.0011
	lw	0.0009
	lz	0.0006
	lh	0.0004
	lq	0.0004
	lx	0.0002
ra	0.0955	0.0072	0.0069	0.075	0.0722
	at	0.1771
	an	0.1291
	ap	0.1121
	ac	0.0861
	al	0.066
	am	0.0544
	ad	0.051
	as	0.0437
	ab	0.0416
	ai	0.0384
	ag	0.0355
	av	0.022
	ar	0.0129
	af	0.0123
	aw	0.0103
	ay	0.0102
	ae	0.0094
	au	0.0076
	az	0.0063
	ax	0.0057
	ah	0.0049
	ak	0.0047
	ao	0.0018
	aj	0.0011
	aa	0.0005
	aq	0.0004
ic	0.0918	0.0008	0.03	0.0087	0.3272
	ca	0.3031
	ci	0.0825
	ce	0.0449
	ck	0.0432
	cu	0.0399
	co	0.039
	ch	0.0317
	ct	0.031
	cr	0.0287
	cs	0.0283
	cl	0.0094
	cy	0.0052
	cc	0.0037
	cn	0.0014
	cm	0.0002
	cb	0.0001
	cw	0.0001
ri	0.0899	0.0032	0.002	0.0358	0.0227
	in	0.1571
	ic	0.1394
	ia	0.1185
	ie	0.0927
	is	0.0852
	it	0.0773
	io	0.0457
	id	0.0393
	il	0.0348
	im	0.0348
	ip	0.0301
	ig	0.03
	if	0.0295
	ib	0.0274
	iv	0.0169
	iu	0.0163
	iz	0.0068
	ix	0.0046
	ik	0.0034
	ir	0.0014
	ii	0.0013
	ih	0.0012
	iq	0.0008
	iw	0.0005
	iy	0.0003
	ij	0.0001
an	0.0892	0.0109	0.0097	0.1219	0.1086
	nt	0.1927
	nd	0.1131
	ni	0.0914
	ns	0.0894
	nc	0.0869
	ng	0.0754
	na	0.0744
	ne	0.0481
	no	0.0438
	nn	0.0365
	nk	0.0211
	nu	0.017
	ny	0.0047
	nl	0.0045
	nz	0.0038
	nh	0.0036
	nq	0.0023
	nv	0.0012
	nj	0.0012
	nf	0.0012
	nb	0.0011
	nm	0.0008
	nr	0.0007
	nx	0.0007
	nw	0.0004
	np	0.0002
is	0.0891	0.0024	0.0153	0.0265	0.1716
	st	0.2927
	sm	0.0997
	sh	0.0901
	se	0.0775
	ss	0.0516
	sc	0.0516
	si	0.0415
	so	0.0374
	sa	0.0326
	sp	0.0237
	sl	0.0075
	sr	0.0058
	sk	0.0055
	sb	0.0052
	su	0.0051
	sf	0.005
	sg	0.0041
	sd	0.0038
	sq	0.0023
	sj	0.0022
	sy	0.0017
	sn	0.0012
	sw	0.0002
	sv	0.0001
	sz	0.0001
le	0.0877	0.0062	0.0228	0.0704	0.2601
	es	0.1561
	er	0.0929
	en	0.0833
	ed	0.0729
	ec	0.0568
	ea	0.0476
	et	0.0459
	eg	0.0284
	em	0.0257
	ep	0.0199
	eu	0.0184
	eo	0.0149
	ex	0.0142
	ev	0.0137
	ee	0.0126
	eb	0.0122
	ei	0.0106
	el	0.0073
	ey	0.0058
	ef	0.005
	ew	0.0046
	eh	0.0021
	ek	0.0008
	eq	0.0003
	ej	0.0003
	ez	0.0003
ar	0.0804	0.0063	0.0052	0.079	0.0641
	ri	0.1619
	ra	0.0985
	rd	0.0966
	rt	0.0953
	rc	0.0618
	re	0.0616
	ry	0.0583
	rr	0.0479
	rm	0.0343
	rs	0.0342
	ro	0.0324
	rg	0.0295
	rb	0.0282
	rk	0.0231
	rl	0.023
	rp	0.0203
	rn	0.0201
	rv	0.0061
	rf	0.0054
	ru	0.004
	rq	0.003
	rw	0.003
	rh	0.0016
	rz	0.0013
	rj	0.0005
	rx	0.0005
ng	0.0796	0	0.0537	0.0002	0.6755
	gl	0.0819
	ge	0.0643
	gs	0.0464
	gi	0.0413
	gu	0.0268
	go	0.0247
	gr	0.0158
	ga	0.0152
	gn	0.0072
	gt	0.0041
	gh	0.0038
	gb	0.003
	gy	0.003
	gf	0.0014
	gw	0.0013
	gd	0.0013
	gm	0.0011
	gp	0.0005
	gk	0.0003
	gc	0.0003
	gg	0.0002
ro	0.0792	0.0049	0.0012	0.0623	0.0146
	op	0.1277
	os	0.1125
	on	0.0898
	om	0.0825
	ot	0.0753
	ou	0.0735
	oc	0.0713
	og	0.0582
	ol	0.0521
	oo	0.0327
	ob	0.0316
	od	0.0295
	ow	0.0265
	ov	0.0235
	oa	0.0233
	oi	0.0223
	of	0.0175
	or	0.0136
	oe	0.0131
	ox	0.0075
	ok	0.0068
	oz	0.0037
	oh	0.0037
	oj	0.0033
	oy	0.0033
	oq	0.0016
ne	0.0779	0.007	0.0117	0.0901	0.1503
	es	0.375
	er	0.0966
	ed	0.0609
	eu	0.0498
	et	0.0466
	ea	0.0267
	ec	0.0251
	el	0.0246
	en	0.0212
	eo	0.0192
	em	0.0191
	ep	0.0161
	ee	0.0161
	ex	0.0144
	eg	0.0133
	ew	0.0093
	ey	0.0088
	ef	0.0073
	ei	0.0065
	eb	0.0047
	ev	0.0031
	eq	0.0021
	ez	0.0008
	eh	0.0005
	ek	0.0002
li	0.0764	0.0076	0.0023	0.1001	0.0304
	in	0.2011
	it	0.1743
	is	0.1165
	ic	0.0952
	ia	0.0644
	ie	0.0545
	ig	0.0434
	io	0.0368
	im	0.0332
	ip	0.0273
	if	0.0255
	ik	0.0245
	ib	0.0199
	id	0.0189
	iv	0.0167
	iq	0.0082
	iu	0.0049
	iz	0.0049
	il	0.0046
	ir	0.0032
	ii	0.0014
	ix	0.0014
	iw	0.0008
	ih	0.0005
	ij	0.0001
ed	0.076	0.0007	0.0576	0.0094	0.7581
	di	0.0701
	de	0.0422
	dl	0.0273
	du	0.0192
	dn	0.0189
	da	0.0162
	do	0.0161
	dr	0.0121
	dg	0.0108
	ds	0.009
	dd	0.0077
	db	0.0024
	dy	0.0019
	df	0.0017
	dw	0.0016
	dm	0.0006
	dc	0.0006
	dp	0.0006
	dh	0.0005
	dt	0.0004
	dk	0.0001
	dq	0.0001
or	0.0737	0.0036	0.0069	0.0494	0.0942
	ri	0.121
	rt	0.1067
	rs	0.0936
	re	0.0916
	ra	0.0905
	rm	0.0683
	ro	0.046
	rd	0.0459
	ry	0.0416
	rr	0.0415
	rn	0.0373
	rp	0.036
	rk	0.0262
	rc	0.0211
	rg	0.0193
	rb	0.0168
	ru	0.0089
	rl	0.0051
	rh	0.0033
	rf	0.0031
	rw	0.0028
	rv	0.0016
	rq	0.0006
	rj	0.0004
	rz	0.0003
nt	0.0729	0	0.013	0.0001	0.179
	te	0.2183
	ti	0.1829
	ta	0.1067
	ts	0.0831
	tr	0.0819
	th	0.0495
	to	0.0478
	tl	0.0372
	tu	0.0209
	ty	0.0048
	tn	0.0044
	tg	0.004
	tm	0.0028
	tw	0.0021
	tf	0.001
	tz	0.0007
	tb	0.0006
	tc	0.0005
	td	0.0003
	tp	0.0002
la	0.0696	0.0085	0.0062	0.1223	0.0893
	at	0.2183
	as	0.1202
	an	0.1183
	ar	0.1171
	ac	0.0607
	am	0.0456
	ab	0.0371
	ag	0.0259
	ai	0.0245
	ay	0.0232
	ad	0.0203
	ae	0.0203
	av	0.0177
	au	0.0176
	ap	0.0176
	az	0.0086
	aw	0.0081
	ax	0.0062
	al	0.0058
	ak	0.0038
	ah	0.0034
	af	0.0011
	ao	0.001
	aa	0.0005
	aq	0.0005
	aj	0.0003
co	0.0656	0.035	0.0007	0.5342	0.0103
	on	0.2894
	om	0.1494
	or	0.0982
	ol	0.0853
	op	0.0753
	ou	0.056
	os	0.0446
	oc	0.0346
	ot	0.0261
	oa	0.0196
	og	0.0194
	oe	0.0168
	oo	0.0155
	od	0.0153
	ov	0.0126
	oi	0.0125
	ob	0.0085
	ow	0.0071
	oh	0.0067
	of	0.0034
	ox	0.0019
	oy	0.0018
	ok	0.0014
	oq	0.0013
	oz	0.0012
	oj	0.0004
ca	0.0645	0.0192	0.0053	0.2977	0.0823
	al	0.3228
	at	0.1739
	ar	0.1334
	an	0.0767
	ap	0.0502
	as	0.0423
	am	0.0248
	ab	0.0231
	ad	0.0166
	au	0.0148
	av	0.0139
	ac	0.0118
	ae	0.0063
	ag	0.0054
	ai	0.0053
	ak	0.0036
	af	0.0028
	aj	0.0021
	ay	0.002
	ah	0.0014
	ao	0.0009
	aw	0.0006
	az	0.0004
	aa	0.0003
	aq	0.0002
ta	0.0626	0.0068	0.0137	0.1079	0.2181
	at	0.1524
	al	0.1202
	an	0.1033
	ab	0.0859
	ar	0.08
	ai	0.0409
	ac	0.0387
	as	0.0341
	am	0.0293
	ag	0.0284
	ap	0.0206
	ax	0.0155
	ak	0.0105
	au	0.0082
	ae	0.0075
	ad	0.0072
	af	0.0045
	av	0.0042
	ay	0.0036
	aw	0.0032
	ah	0.0028
	az	0.0009
	ao	0.0007
	aj	0.0002
	aq	0.0002
to	0.0618	0.0061	0.0016	0.0994	0.0263
	or	0.2813
	om	0.1639
	on	0.0927
	os	0.0667
	op	0.0651
	ol	0.0534
	oc	0.0465
	og	0.042
	ot	0.0315
	ou	0.0296
	ox	0.0208
	oi	0.0177
	oo	0.0133
	od	0.0125
	ob	0.0104
	ow	0.0101
	oe	0.0086
	ok	0.0061
	oa	0.0058
	oz	0.0047
	of	0.0039
	oh	0.0034
	ov	0.0029
	oy	0.0013
	oj	0.0004
	oq	0.0003
it	0.0615	0.0004	0.002	0.0069	0.033
	ti	0.2692
	ty	0.1699
	ta	0.1356
	te	0.1211
	th	0.055
	tt	0.0503
	to	0.047
	tu	0.0441
	tr	0.0284
	ts	0.0208
	tc	0.0172
	tl	0.0073
	tz	0.005
	tn	0.0027
	tm	0.0025
	tf	0.0021
	tb	0.0011
	tp	0.0006
	tw	0.0006
	tk	0.0003
	tg	0.0002
	tj	0.0001
	td	0.0001
de	0.0608	0.0221	0.0047	0.364	0.0775
	er	0.236
	es	0.1238
	en	0.108
	ec	0.0745
	ed	0.0678
	em	0.0518
	el	0.0448
	ef	0.0426
	ep	0.0334
	et	0.0297
	ea	0.0271
	ev	0.0198
	eb	0.0155
	ee	0.0106
	eo	0.0095
	ex	0.0084
	eu	0.0077
	eg	0.0075
	ei	0.0068
	eh	0.0066
	ew	0.0051
	ek	0.0016
	eq	0.0016
	ej	0.0016
	ez	0.0006
	ey	0.0004
io	0.0583	0.0004	0.0014	0.007	0.0233
	on	0.6392
	ou	0.0702
	ol	0.0533
	os	0.0483
	ot	0.028
	om	0.0265
	og	0.0242
	op	0.0198
	oc	0.0188
	or	0.0178
	od	0.0128
	oe	0.0057
	oi	0.0043
	ob	0.0042
	oa	0.0036
	ov	0.0019
	of	0.0017
	ox	0.0013
	oh	0.001
	ow	0.0005
	ok	0.0004
	oo	0.0004
	oz	0.0003
	oj	0.0002
se	0.0559	0.0112	0.0076	0.2006	0.1352
	es	0.2631
	er	0.1159
	en	0.0733
	ed	0.0723
	em	0.061
	ec	0.0469
	el	0.0415
	ea	0.0289
	et	0.0245
	ee	0.0204
	ep	0.0201
	eu	0.0183
	ex	0.0159
	ei	0.0146
	eq	0.0103
	eg	0.0086
	ev	0.0085
	eb	0.0068
	ew	0.0057
	ef	0.0051
	ey	0.0045
	eo	0.0043
	eh	0.0027
	ek	0.0005
	ej	0.0004
	ez	0.0002
tr	0.0549	0.0139	0.0001	0.2525	0.001
	ra	0.2975
	ri	0.2965
	ro	0.2128
	re	0.0882
	ru	0.0751
	ry	0.037
	rr	0.0001
	rl	0.0001
ma	0.0528	0.0166	0.0047	0.3149	0.0889
	at	0.255
	an	0.1799
	ar	0.0996
	as	0.0912
	al	0.0785
	ac	0.0543
	ag	0.0402
	ai	0.0238
	ad	0.0156
	am	0.0134
	ak	0.0121
	ab	0.0115
	ax	0.0079
	au	0.0069
	ap	0.0061
	ae	0.006
	az	0.0057
	ay	0.0052
	ah	0.0047
	aj	0.0036
	af	0.0017
	av	0.0015
	ao	0.001
	aa	0.0007
	aw	0.0007
	aq	0.0007
ly	0.0525	0.0013	0.0443	0.0244	0.8431
	ys	0.0419
	ym	0.0237
	yc	0.0193
	yt	0.0163
	yp	0.0147
	yg	0.0068
	yn	0.0048
	yi	0.0047
	ya	0.0045
	yb	0.0044
	yo	0.0038
	yr	0.0032
	yd	0.0026
	yh	0.0024
	yw	0.0022
	ye	0.0019
	yl	0.0017
	yf	0.0009
	yv	0.0009
	yx	0.0007
	yu	0.0006
	yz	0.0006
	yk	0.0001
di	0.0521	0.0195	0.001	0.3737	0.0184
	is	0.2526
	in	0.1319
	ia	0.1168
	ic	0.1047
	io	0.0673
	it	0.0635
	ie	0.0485
	iv	0.0344
	if	0.0281
	ig	0.0244
	il	0.0218
	ip	0.0216
	im	0.0171
	ir	0.0139
	iu	0.0136
	id	0.0125
	ib	0.0102
	iz	0.0024
	ix	0.0016
	ih	0.0016
	ii	0.0015
	ik	0.0008
	ij	0.0005
	iw	0.0001
ia	0.0516	0.0002	0.018	0.0033	0.3481
	an	0.1709
	al	0.1623
	at	0.123
	as	0.0591
	ar	0.0305
	ab	0.029
	ac	0.0256
	ag	0.0115
	am	0.0099
	ap	0.0096
	ae	0.0087
	ad	0.0069
	az	0.0037
	ai	0.0022
	ah	0.0019
	ao	0.0015
	au	0.0012
	ax	0.0009
	av	0.0008
	af	0.0007
	ak	0.0006
	aq	0.0003
	aa	0.0001
ie	0.0504	0	0.0016	0.0005	0.0312
	es	0.5883
	er	0.16
	en	0.0669
	ed	0.0537
	et	0.0288
	el	0.0208
	ev	0.0161
	ec	0.0134
	ef	0.0073
	ew	0.006
	eg	0.0041
	eu	0.0029
	eb	0.0023
	em	0.0018
	ek	0.0014
	ez	0.0013
	ei	0.0011
	ep	0.0008
	ej	0.0004
	eh	0.0004
	eq	0.0001
	ee	0.0001
	ex	0.0001
si	0.0503	0.006	0.0011	0.1197	0.0226
	is	0.1871
	in	0.1415
	io	0.1085
	it	0.0882
	ia	0.0723
	iv	0.0566
	ic	0.0499
	id	0.0466
	ig	0.0429
	il	0.0403
	im	0.0353
	ib	0.0348
	ie	0.0294
	if	0.0218
	ip	0.0093
	ir	0.0066
	iz	0.0055
	ix	0.0041
	iu	0.0024
	ik	0.001
	ii	0.0006
	iw	0.0002
	ih	0.0002
	iq	0.0002
ss	0.05	0	0.0275	0.0004	0.5499
	si	0.1633
	se	0.1291
	sa	0.0549
	so	0.0431
	su	0.0262
	sl	0.0195
	sn	0.0181
	sy	0.0072
	sm	0.0064
	sp	0.0036
	sb	0.0036
	sw	0.0034
	sh	0.0034
	sf	0.0026
	st	0.0025
	sc	0.0018
	sr	0.0014
	sj	0.0002
	sq	0.0002
	sk	0.0002
	ss	0.0001
ni	0.0498	0.0025	0.0029	0.0501	0.0583
	ic	0.1765
	is	0.1581
	in	0.1411
	ia	0.1082
	it	0.1006
	ie	0.045
	if	0.0387
	io	0.0379
	ig	0.0224
	im	0.0213
	iu	0.0168
	il	0.0166
	id	0.0163
	ip	0.0146
	iv	0.0103
	iz	0.0064
	ib	0.0054
	ik	0.0031
	ir	0.003
	ix	0.0022
	iq	0.0022
	ih	0.0021
	ii	0.0016
	ij	0.0001
na	0.0497	0.0034	0.0089	0.0675	0.1798
	at	0.2214
	al	0.1749
	ar	0.0788
	ab	0.0489
	an	0.0447
	as	0.042
	ac	0.0375
	ap	0.0313
	am	0.0311
	ad	0.0254
	ag	0.0217
	ae	0.0156
	ai	0.0145
	au	0.0144
	av	0.0131
	az	0.0044
	ak	0.0036
	aw	0.0033
	af	0.003
	ah	0.0019
	ax	0.0018
	aa	0.0008
	aj	0.0005
	aq	0.0005
	ay	0.0005
	ao	0.0002
ll	0.0496	0.0001	0.0023	0.0016	0.0457
	ly	0.2799
	la	0.1679
	li	0.16
	le	0.1379
	lo	0.1041
	lu	0.0451
	ls	0.0327
	lb	0.0063
	lm	0.005
	lf	0.0049
	lh	0.0035
	lp	0.0028
	ld	0.0027
	lw	0.0027
	ln	0.0022
	lg	0.001
	lr	0.001
	lt	0.0007
	lc	0.0005
	ll	0.0004
	lj	0.0002
	lv	0.0001
lo	0.0491	0.0048	0.0009	0.0974	0.018
	og	0.2505
	os	0.0843
	or	0.0749
	oc	0.069
	ot	0.0587
	ou	0.0577
	on	0.0567
	op	0.0543
	ow	0.0533
	om	0.0354
	ob	0.0335
	oo	0.0323
	oi	0.0287
	oa	0.0221
	od	0.021
	ov	0.0126
	oy	0.0108
	ol	0.0098
	oq	0.0067
	oe	0.006
	of	0.0034
	ox	0.0029
	ok	0.002
	oz	0.0018
	oh	0.0018
he	0.0488	0.0104	0.0009	0.2135	0.0189
	er	0.2515
	es	0.1283
	ea	0.1052
	em	0.098
	ed	0.075
	en	0.0682
	el	0.0653
	et	0.0593
	ee	0.0334
	ei	0.0211
	ec	0.0192
	eo	0.0189
	ex	0.0144
	ep	0.0125
	ew	0.0063
	eu	0.0046
	eb	0.0044
	ev	0.0041
	eg	0.0027
	ef	0.0023
	ey	0.0022
	eq	0.0021
	ek	0.0007
	ez	0.0004
	eh	0.0001
as	0.0485	0.0049	0.0078	0.1	0.1614
	st	0.2755
	ss	0.1434
	se	0.0913
	si	0.0855
	sh	0.0566
	sc	0.0442
	sm	0.0363
	sp	0.0301
	so	0.0256
	sa	0.0195
	su	0.0154
	sk	0.0112
	sy	0.0103
	sq	0.0029
	sb	0.002
	sl	0.0019
	sg	0.0005
	sn	0.0005
	sv	0.0004
	sw	0.0002
	sd	0.0001
me	0.048	0.0106	0.0031	0.2204	0.0638
	en	0.3358
	et	0.1477
	er	0.1347
	ed	0.0772
	es	0.0718
	el	0.0689
	ea	0.0296
	eg	0.0208
	em	0.0156
	ec	0.0108
	eo	0.0061
	ei	0.0041
	ew	0.0038
	ee	0.0036
	eb	0.003
	ep	0.0023
	ef	0.0021
	ey	0.0015
	ek	0.0015
	ez	0.0015
	eu	0.001
	ex	0.001
	ev	0.0005
	ej	0.0004
	eh	0.0003
el	0.0478	0.0037	0.0025	0.0769	0.0522
	ll	0.2002
	le	0.183
	li	0.156
	ly	0.1201
	la	0.0757
	lo	0.0661
	ls	0.0363
	ld	0.022
	lt	0.0208
	lu	0.0174
	lp	0.0098
	lm	0.0096
	lv	0.0084
	lf	0.0082
	lb	0.0042
	lc	0.0042
	lh	0.0025
	lg	0.0021
	lk	0.002
	lw	0.002
	ln	0.0009
	lr	0.0009
	lz	0.0003
ch	0.0474	0.0131	0.0024	0.2767	0.0514
	he	0.2238
	hi	0.2024
	ho	0.1563
	ha	0.1561
	hr	0.0703
	hl	0.0318
	hy	0.0303
	hu	0.024
	hn	0.0169
	hm	0.0123
	ht	0.0085
	hs	0.0074
	hb	0.0051
	hw	0.0047
	hp	0.0024
	hd	0.0024
	hc	0.0022
	hf	0.0018
	hh	0.0013
	hg	0.0009
	hk	0.0005
ol	0.0469	0.0011	0.0015	0.0241	0.033
	lo	0.2561
	li	0.1533
	le	0.1129
	ll	0.0968
	la	0.0957
	ly	0.0864
	ld	0.0517
	lu	0.0396
	lv	0.0187
	lt	0.0136
	ls	0.0132
	lp	0.0076
	lk	0.0064
	lf	0.0059
	lm	0.0046
	lc	0.0033
	lg	0.0029
	lb	0.0015
	lh	0.0012
	lz	0.0005
	lw	0.0005
	lr	0.0005
	ln	0.0004
	lj	0.0003
	lx	0.0001
om	0.0461	0.0007	0.0011	0.0146	0.0244
	ma	0.2197
	me	0.1903
	mi	0.1575
	mp	0.0975
	my	0.0865
	mo	0.0798
	mm	0.0702
	mb	0.0468
	ms	0.0158
	mn	0.0093
	mu	0.0078
	mf	0.006
	ml	0.0018
	mh	0.0008
	mt	0.0008
	mw	0.0008
	mr	0.0008
	mc	0.0004
	md	0.0004
	mk	0.0003
	mg	0.0003
os	0.046	0.0019	0.004	0.0422	0.0861
	st	0.193
	se	0.1767
	si	0.1762
	sc	0.0842
	sa	0.0835
	ss	0.0698
	sp	0.0572
	so	0.0333
	su	0.0203
	sm	0.0183
	sy	0.0107
	sh	0.0086
	sk	0.0031
	sl	0.0026
	sq	0.0014
	sg	0.0009
	sb	0.0005
	sn	0.0005
	sw	0.0004
	sz	0.0003
	sv	0.0001
rs	0.0458	0	0.0331	0.0007	0.7237
	se	0.0712
	si	0.0518
	st	0.0326
	sh	0.0325
	sa	0.0295
	so	0.0233
	su	0.0145
	sp	0.0118
	sc	0.0059
	sl	0.0026
	sm	0.0021
	sk	0.0018
	sn	0.0016
	sw	0.0014
	sy	0.0009
	sb	0.0008
	sd	0.0004
	sv	0.0003
	sf	0.0001
	sq	0.0001
mi	0.0448	0.0101	0.0007	0.226	0.0146
	in	0.2524
	is	0.1647
	ic	0.162
	it	0.0845
	ie	0.0844
	ia	0.0581
	il	0.056
	id	0.0392
	ig	0.0188
	ir	0.017
	im	0.011
	io	0.0083
	if	0.0082
	ip	0.0081
	ix	0.0075
	iu	0.0043
	ik	0.0021
	iv	0.0019
	ib	0.0019
	iz	0.0015
	ih	0.0012
	iq	0.0009
	ii	0.0007
	ij	0.0005
	iy	0.0003
	iw	0.0001
un	0.0443	0.0249	0.0004	0.5619	0.0082
	nd	0.1915
	nc	0.134
	nt	0.1021
	ni	0.0809
	ns	0.0663
	na	0.0621
	ne	0.0477
	ng	0.04
	nr	0.0386
	np	0.037
	nf	0.0261
	nb	0.0246
	nk	0.0235
	no	0.0228
	nm	0.0213
	nn	0.0196
	nl	0.0189
	nw	0.0145
	nh	0.0143
	nu	0.005
	nv	0.0049
	nq	0.0031
	nj	0.002
	ny	0.0019
	nz	0.0011
	nx	0.0001
us	0.0441	0.0005	0.0192	0.0115	0.4353
	st	0.1148
	se	0.1027
	sl	0.0733
	si	0.0604
	sn	0.0567
	ss	0.0376
	sh	0.0349
	sc	0.0267
	sa	0.0262
	sp	0.0143
	sk	0.0087
	su	0.0067
	so	0.0057
	sb	0.0031
	sy	0.0015
	sm	0.0012
	sq	0.0011
	sd	0.0003
	sj	0.0001
	sf	0.0001
pe	0.0436	0.0131	0.0021	0.3006	0.049
	er	0.4478
	en	0.1119
	ed	0.0832
	ec	0.0666
	et	0.0515
	el	0.0486
	es	0.0455
	ea	0.0357
	ee	0.0159
	ep	0.0114
	ex	0.008
	eu	0.0058
	eo	0.004
	ei	0.0039
	ew	0.0037
	ef	0.0036
	eg	0.0034
	ez	0.0029
	eb	0.0025
	em	0.0023
	ey	0.0019
	ek	0.0014
	ej	0.0006
	ev	0.0004
ac	0.0435	0.0059	0.0007	0.136	0.0154
	ct	0.1813
	ce	0.1441
	ch	0.1289
	ck	0.1254
	ci	0.1025
	cc	0.0863
	cr	0.0553
	co	0.0473
	ca	0.0447
	cu	0.0307
	cy	0.0189
	cl	0.0112
	cq	0.0095
	cs	0.0062
	cn	0.0014
	cm	0.0007
	cb	0.0001
	cp	0.0001
et	0.0435	0.0012	0.0035	0.027	0.0803
