	re	0.0671
	ru	0.0654
	rm	0.0496
	rr	0.0475
	rs	0.0447
	rt	0.0405
	rn	0.0361
	rg	0.0308
	rc	0.0308
	rv	0.0246
	ry	0.0189
	rb	0.0133
	rl	0.0117
	rd	0.0115
	rp	0.0104
	rf	0.0072
	rh	0.0041
	rk	0.004
	rz	0.002
	rw	0.0017
	rj	0.0014
	rq	0.0007
	rx	0.0003
at	0.1195	0.0047	0.0002	0.0394	0.0019
	ta	0.3588
	tu	0.2663
	ti	0.1226
	to	0.085
	te	0.0623
	tr	0.0425
	th	0.0406
	tt	0.0188
	ty	0.0133
	ts	0.0079
	tl	0.0039
	tc	0.0028
	tz	0.0021
	tk	0.0015
	tm	0.0014
	tn	0.0011
	tj	0.0004
	tv	0.0004
	tb	0.0003
	tw	0.0003
	tp	0.0003
	tf	0.0001
	tg	0.0001
	td	0.0001
	tx	0
	tq	0
li	0.1167	0.0086	0.0069	0.0737	0.0593
	is	0.2325
	ia	0.1215
	in	0.1211
	ic	0.0894
	iu	0.0489
	if	0.0486
	it	0.0371
	ii	0.0353
	io	0.0345
	ig	0.0307
	id	0.0291
	im	0.0281
	ip	0.0278
	ie	0.0258
	iv	0.0181
	il	0.0104
	ib	0.0091
	ir	0.0074
	iq	0.0069
	ik	0.0042
	ix	0.003
	iz	0.0027
	ih	0.0013
	ij	0.0008
	iy	0.0006
	iw	0.0005
ra	0.1165	0.0059	0.0253	0.0505	0.2171
	an	0.1407
	at	0.1052
	ac	0.0929
	ae	0.0818
	as	0.057
	am	0.0532
	al	0.0486
	ap	0.0321
	ad	0.0318
	ag	0.0251
	ar	0.0239
	ai	0.0186
	ab	0.0181
	av	0.0131
	au	0.0124
	ax	0.0098
	ak	0.0088
	af	0.0073
	ah	0.0064
	ay	0.006
	az	0.0045
	ao	0.0039
	aj	0.0037
	aw	0.0037
	aa	0.0027
	aq	0.0009
ta	0.1141	0.0097	0.0564	0.0854	0.4942
	at	0.1119
	an	0.0995
	al	0.0675
	ar	0.0591
	ae	0.0498
	ac	0.0377
	am	0.0217
	ai	0.0164
	as	0.0158
	ab	0.0149
	ap	0.0136
	ag	0.0111
	au	0.011
	ak	0.0096
	ad	0.0063
	av	0.0054
	ah	0.0036
	ax	0.0034
	af	0.0034
	ay	0.003
	ao	0.0026
	aw	0.002
	az	0.0016
	aj	0.0016
	aa	0.0011
	aq	0.0005
ar	0.1102	0.0104	0.0008	0.094	0.0069
	ri	0.3023
	ra	0.1553
	re	0.0653
	rg	0.0532
	rt	0.0502
	rd	0.0485
	ru	0.0461
	rp	0.0437
	rc	0.0419
	ro	0.0385
	rs	0.0274
	rr	0.0272
	rm	0.0204
	rb	0.02
	rn	0.0196
	rv	0.0195
	ry	0.0116
	rk	0.0095
	rl	0.0093
	rh	0.0028
	rz	0.0027
	rf	0.0018
	rw	0.0018
	rj	0.0017
	rq	0.0016
	rx	0.0003
in	0.1092	0.0099	0.0005	0.0907	0.005
	na	0.2147
	ni	0.15
	ne	0.1296
	no	0.0989
	nu	0.0929
	ng	0.0896
	nc	0.0538
	nt	0.0411
	nd	0.0367
	ns	0.0284
	nn	0.0236
	nf	0.0148
	nq	0.0093
	nk	0.0063
	nv	0.0059
	nh	0.0053
	ny	0.0029
	nz	0.0028
	nj	0.0023
	nb	0.0023
	nl	0.0022
	nm	0.0012
	np	0.0011
	nx	0.0009
	nr	0.0009
	nw	0.0005
ic	0.1053	0.0007	0.0001	0.0069	0.001
	ca	0.2718
	cu	0.21
	co	0.1841
	ch	0.0887
	ci	0.0803
	ce	0.0608
	cr	0.0463
	ct	0.0406
	ck	0.0128
	cl	0.0092
	cy	0.0048
	cc	0.0035
	cz	0.0028
	cn	0.001
	cs	0.0007
	cm	0.0004
	cq	0.0002
	cp	0.0002
	cv	0.0001
	cf	0.0001
	cb	0.0001
	cx	0
	cd	0
	cj	0
	cg	0
	cw	0
na	0.1036	0.0057	0.0546	0.0555	0.5272
	at	0.1186
	ae	0.0807
	an	0.0518
	ar	0.0498
	al	0.0405
	ac	0.0253
	as	0.0213
	am	0.0178
	ai	0.0129
	ag	0.0114
	ap	0.0108
	au	0.009
	ad	0.0084
	ab	0.0083
	av	0.0066
	ak	0.0065
	ah	0.0039
	ax	0.0029
	ay	0.0028
	ao	0.002
	az	0.0015
	aw	0.0014
	af	0.0014
	aj	0.0014
	aa	0.0013
	aq	0.0007
ia	0.102	0.0003	0.0313	0.0032	0.3067
	an	0.3259
	ae	0.1262
	at	0.0891
	al	0.0369
	ar	0.0261
	ac	0.026
	as	0.0254
	ap	0.0087
	ad	0.0076
	am	0.0073
	ao	0.005
	ab	0.0046
	au	0.004
	ag	0.0039
	ai	0.0036
	ak	0.0022
	af	0.0019
	av	0.0017
	ah	0.0014
	az	0.0014
	aw	0.0008
	ax	0.0006
	ay	0.0006
	aa	0.0005
	aj	0.0003
	aq	0.0003
al	0.0952	0.0135	0.0004	0.1413	0.0042
	li	0.2911
	la	0.1348
	ll	0.115
	le	0.09
	lb	0.0754
	lo	0.0573
	lu	0.0451
	lc	0.0325
	lt	0.0316
	lp	0.0262
	lm	0.0249
	ly	0.0208
	ld	0.019
	lv	0.016
	ls	0.0108
	lg	0.0074
	lk	0.0054
	lf	0.0031
	ln	0.0031
	lh	0.0026
	lz	0.0016
	lw	0.0008
	lj	0.0007
	lr	0.0006
	lx	0.0005
	lq	0.0003
um	0.095	0.001	0.0813	0.0107	0.8554
	mi	0.0338
	mb	0.0297
	ma	0.029
	me	0.0216
	mo	0.0102
	mu	0.0069
	mm	0.0058
	mp	0.0048
	mn	0.004
	ms	0.0025
	mc	0.0015
	mf	0.0014
	ml	0.0011
	mt	0.001
	mg	0.0009
	mv	0.0008
	md	0.0007
	mr	0.0006
	mh	0.0004
	my	0.0004
	mk	0.0003
	mj	0.0001
	mz	0.0001
	mq	0.0001
	mw	0
or	0.0947	0.0047	0.0053	0.0501	0.0561
	ra	0.1642
	ru	0.1288
	rm	0.1231
	ri	0.1159
	ro	0.0663
	re	0.0621
	rn	0.0586
	rt	0.0472
	rd	0.0335
	rs	0.0272
	rr	0.0252
	rp	0.025
	rh	0.0162
	rb	0.0147
	rc	0.0145
	ry	0.0136
	rg	0.0108
	rf	0.0064
	rv	0.0032
	rl	0.0028
	rk	0.0028
	rq	0.0027
	rz	0.0019
	rj	0.001
	rw	0.0005
ni	0.0942	0.0083	0.0152	0.0878	0.1611
	ic	0.1531
	ia	0.1277
	is	0.1256
	ii	0.0824
	ig	0.0664
	if	0.0417
	it	0.0393
	ie	0.0351
	in	0.0298
	io	0.028
	ip	0.0234
	iu	0.0193
	id	0.0172
	iv	0.0159
	il	0.015
	im	0.0111
	ik	0.0101
	ir	0.0059
	ib	0.0039
	iz	0.0022
	ih	0.0019
	ix	0.0017
	iq	0.001
	ij	0.0007
	iy	0.0006
	iw	0.0005
ti	0.0886	0.0036	0.0076	0.0407	0.0854
	ic	0.1859
	is	0.1229
	in	0.0964
	ia	0.0784
	if	0.061
	il	0.058
	ip	0.0493
	ii	0.0442
	ig	0.0382
	io	0.0325
	id	0.0284
	it	0.0256
	im	0.0209
	iv	0.0208
	ie	0.019
	ib	0.0173
	iu	0.0152
	ir	0.0133
	ik	0.003
	iz	0.0025
	iq	0.0016
	ij	0.0016
	ih	0.0014
	ix	0.0008
	iw	0.0004
	iy	0.0004
ca	0.0846	0.0245	0.0203	0.2898	0.2399
	ar	0.1636
	an	0.1154
	al	0.1107
	at	0.0958
	au	0.0551
	ae	0.0497
	ap	0.0486
	as	0.0393
	am	0.0366
	ab	0.0147
	av	0.0143
	ac	0.0135
	ad	0.0086
	ai	0.0077
	ay	0.0046
	ag	0.003
	ao	0.0027
	aj	0.0026
	af	0.0021
	ah	0.002
	az	0.0014
	aa	0.0009
	ax	0.0007
	ak	0.0006
	aq	0.0004
	aw	0.0003
ae	0.084	0.003	0.0477	0.0359	0.5674
	en	0.1263
	er	0.0389
	ef	0.0358
	ea	0.0328
	et	0.0298
	es	0.0268
	eo	0.0232
	em	0.0211
	ec	0.021
	ev	0.0159
	eu	0.015
	el	0.0149
	eq	0.0119
	eg	0.0113
	ei	0.0107
	ed	0.0102
	ep	0.0086
	ee	0.004
	eb	0.0038
	eh	0.0028
	ek	0.0016
	ez	0.0016
	ej	0.0009
	ex	0.0007
	ew	0.0006
	ey	0.0004
on	0.0784	0.001	0.0062	0.0133	0.0794
	ni	0.2526
	ng	0.1237
	na	0.1031
	ne	0.0918
	nt	0.0906
	no	0.0853
	ns	0.0444
	nd	0.0323
	nc	0.0257
	nu	0.0244
	nn	0.0125
	ny	0.0118
	nf	0.0104
	nv	0.0079
	nk	0.0041
	nj	0.004
	nz	0.0025
	nr	0.0022
	nh	0.002
	nb	0.0018
	nl	0.0015
	np	0.0015
	nq	0.0014
	nm	0.0011
	nw	0.0007
	nx	0.0001
ro	0.0783	0.0064	0.0006	0.0816	0.008
	os	0.1706
	op	0.1173
	on	0.1061
	oc	0.1028
	ot	0.0707
	om	0.0577
	oi	0.0562
	ol	0.0398
	ob	0.0374
	od	0.0371
	og	0.0305
	or	0.0278
	oa	0.0243
	oe	0.0229
	ov	0.0225
	ou	0.0197
	of	0.0157
	oo	0.0118
	ow	0.0075
	ox	0.0073
	oh	0.0064
	ok	0.0054
	oz	0.0052
	oy	0.0042
	oj	0.0034
	oq	0.001
ma	0.0758	0.0252	0.0127	0.3319	0.1672
	an	0.1581
	ar	0.142
	ac	0.1182
	at	0.1122
	al	0.0643
	ae	0.049
	as	0.0357
	ag	0.0322
	ai	0.0207
	ad	0.0172
	am	0.0127
	au	0.0112
	ay	0.0107
	ak	0.0101
	ah	0.0098
	az	0.0071
	ap	0.0063
	aj	0.0062
	ax	0.0058
	ab	0.0046
	ao	0.004
	aa	0.0023
	av	0.0022
	af	0.0019
	aq	0.0015
	aw	0.0012
el	0.0741	0.0038	0.0002	0.0507	0.0034
	ll	0.4839
	li	0.1501
	la	0.1195
	le	0.0739
	lo	0.0513
	lu	0.0193
	lt	0.0187
	ld	0.0159
	ls	0.0126
	lm	0.0124
	lp	0.0085
	ly	0.0082
	lv	0.0063
	lb	0.0057
	lc	0.0037
	lg	0.0035
	lk	0.0032
	lf	0.0024
	lh	0.0023
	ln	0.002
	lz	0.0014
	lw	0.0012
	lr	0.0011
	lj	0.0008
	lx	0.0002
	lq	0.0002
ll	0.0718	0.0002	0.0001	0.0031	0.0014
	la	0.4399
	li	0.2398
	lu	0.1182
	le	0.0979
	lo	0.0923
	ly	0.0062
	ls	0.0037
	lm	0.0033
	lw	0.0013
	lb	0.0011
	ln	0.001
	ll	0.0008
	lc	0.0007
	ld	0.0006
	lg	0.0005
	lh	0.0005
	lf	0.0005
	lp	0.0004
	lt	0.0004
	lk	0.0004
	lr	0.0004
	lv	0.0003
	lj	0.0002
	lq	0
	lx	0
	lz	0
es	0.0704	0.0016	0.0389	0.0228	0.5518
	st	0.1003
	si	0.0949
	sc	0.0611
	ss	0.0538
	se	0.0279
	sa	0.0256
	so	0.0229
	sp	0.0221
	sm	0.0121
	su	0.0108
	sh	0.0084
	sq	0.0042
	sl	0.004
	sn	0.004
	sb	0.004
	sk	0.0034
	sy	0.0013
	sz	0.0011
	sf	0.0011
	sw	0.0009
	sv	0.0009
	sd	0.0009
	sg	0.0008
	sr	0.0008
	sj	0.0002
ch	0.0701	0.0152	0.0001	0.2162	0.0021
	hi	0.2293
	ha	0.1977
	he	0.1327
	ho	0.1125
	hr	0.103
	hy	0.0662
	hu	0.0625
	hl	0.049
	hn	0.0229
	ht	0.0174
	hm	0.011
	hk	0.0059
	hw	0.0056
	hs	0.0048
	hh	0.0021
	hb	0.0016
	hv	0.0008
	hg	0.0007
	hc	0.0006
	hf	0.0005
	hd	0.0004
	hp	0.0004
	hz	0.0002
	hj	0.0001
	hq	0
os	0.0681	0.0015	0.0047	0.0217	0.0694
	st	0.2229
	sa	0.1646
	su	0.131
	sp	0.0894
	si	0.0813
	se	0.0799
	ss	0.0509
	sc	0.0413
	so	0.04
	sm	0.0168
	sh	0.0156
	sq	0.0063
	sy	0.0046
	sk	0.0028
	sl	0.0023
	sn	0.002
	sb	0.0017
	sz	0.001
	sw	0.0009
	sv	0.0009
	sd	0.0005
	sr	0.0005
	sf	0.0004
	sg	0.0003
	sj	0.0002
se	0.0674	0.013	0.0184	0.1932	0.2733
	eu	0.1908
	en	0.0905
	er	0.0773
	em	0.071
	el	0.0585
	et	0.0553
	ep	0.041
	ei	0.0236
	ea	0.0234
	eo	0.0225
	ec	0.0203
	es	0.0139
	ex	0.0112
	ed	0.0093
	eg	0.0083
	ev	0.0054
	ey	0.005
	ee	0.005
	eb	0.0048
	eq	0.0037
	ek	0.0036
	ef	0.0024
	eh	0.0013
	ew	0.0012
	ej	0.0012
	ez	0.0004
de	0.0671	0.0111	0.0006	0.1659	0.0093
	es	0.4604
	en	0.1724
	er	0.074
	el	0.0706
	ec	0.0433
	ea	0.0412
	em	0.022
	eu	0.0214
	ei	0.0154
	ep	0.0115
	et	0.0102
	ev	0.0098
	ef	0.0095
	eb	0.0089
	eg	0.0061
	eo	0.0057
	ee	0.0042
	ex	0.0034
	ek	0.003
	ez	0.0028
	eh	0.0028
	ew	0.0027
	ed	0.0021
	ey	0.0018
	ej	0.0013
	eq	0.0006
ol	0.0665	0.0023	0.0001	0.035	0.0017
	li	0.3108
	la	0.238
	lo	0.1094
	le	0.0897
	ll	0.0813
	lu	0.058
	ly	0.054
	ld	0.0162
	lt	0.0082
	lm	0.0063
	ls	0.0058
	lc	0.0054
	lp	0.0053
	lf	0.0051
	lv	0.005
	lg	0.0039
	lb	0.0037
	lk	0.0031
	lz	0.0027
	lh	0.0015
	ln	0.0015
	lj	0.0008
	lw	0.0007
	lq	0.0003
	lr	0.0003
	lx	0.0002
st	0.0662	0.0113	0.0001	0.1713	0.0008
	tr	0.2187
	ti	0.2094
	ta	0.1959
	te	0.1793
	to	0.0934
	tu	0.0453
	ty	0.0349
	th	0.0129
	tl	0.0029
	ts	0.0028
	tc	0.0021
	tm	0.0021
	tp	0.0018
	tn	0.0015
	tf	0.0012
	tj	0.0009
	tv	0.0008
	td	0.0008
	tg	0.0008
	tw	0.0007
	tb	0.0006
	tt	0.0005
	tk	0.0003
	tz	0.0001
	tq	0.0001
	tx	0
te	0.0648	0.0098	0.001	0.1513	0.0161
	er	0.3137
	en	0.1925
	el	0.1327
	es	0.0734
	ea	0.0366
	ei	0.0332
	et	0.0324
	em	0.0306
	eo	0.0274
	ep	0.0227
	ec	0.0201
	eg	0.0189
	eu	0.0149
	ex	0.0091
	ed	0.0057
	ev	0.0056
	eb	0.0054
	ef	0.0051
	ee	0.005
	ek	0.0036
	eh	0.0035
	ej	0.0022
	ez	0.0018
	ey	0.0018
	ew	0.0013
	eq	0.0009
co	0.0642	0.02	0.0004	0.3116	0.0069
	ol	0.259
	or	0.1542
	on	0.1444
	os	0.0965
	om	0.0664
	op	0.0574
	oc	0.0477
	ot	0.0325
	oi	0.0285
	oe	0.0277
	od	0.0155
	oa	0.0126
	ob	0.0122
	ou	0.0114
	og	0.0105
	ox	0.0089
	oo	0.0072
	ov	0.007
	of	0.0063
	oh	0.0024
	oy	0.0022
	ow	0.002
	oz	0.002
	oq	0.0016
	ok	0.0006
	oj	0.0005
ul	0.0625	0.0011	0.0001	0.0169	0.0022
	la	0.3888
	li	0.1501
	lu	0.0972
	lo	0.0852
	le	0.0644
	lt	0.0557
	ll	0.0365
	lv	0.0351
	lc	0.0334
	lp	0.0145
	lb	0.0123
	lg	0.0094
	lm	0.0092
	ls	0.0064
	lf	0.0051
	ld	0.004
	ln	0.0028
	lk	0.0016
	ly	0.0015
	lz	0.0012
	lh	0.0011
	lr	0.0009
	lj	0.0006
	lw	0.0004
	lq	0.0002
	lx	0.0001
ne	0.0619	0.0076	0.0022	0.123	0.0363
	en	0.268
	ea	0.101
	er	0.0973
	eo	0.082
	el	0.0787
	es	0.0703
	eu	0.0549
	ei	0.0447
	et	0.031
	em	0.0294
	ep	0.0186
	ec	0.018
	eg	0.0116
	eb	0.0105
	ee	0.0093
	ev	0.0082
	ey	0.0065
	ed	0.0064
	ez	0.0053
	ex	0.0052
	ew	0.0048
	ef	0.0046
	ek	0.0038
	eh	0.0017
	eq	0.0012
	ej	0.001
tu	0.0605	0.0046	0.0002	0.0764	0.0027
	us	0.4913
	um	0.25
	ul	0.0831
	ur	0.0634
	un	0.0309
	ub	0.0305
	ua	0.0109
	uo	0.0087
	uc	0.0085
	ue	0.0061
	ut	0.006
	ud	0.0049
	up	0.0046
	ui	0.0043
	ug	0.0031
	uk	0.0024
	uv	0.0014
	ux	0.0012
	uu	0.0012
	uy	0.001
	uh	0.001
	uf	0.0008
	uz	0.0008
	uj	0.0005
	uw	0.0003
	uq	0.0002
le	0.0602	0.0111	0.0037	0.1841	0.0609
	en	0.1854
	eu	0.0994
	ep	0.0784
	er	0.0734
	ei	0.0619
	ea	0.0589
	es	0.0566
	et	0.0452
	eo	0.0415
	ec	0.0394
	el	0.0305
	em	0.0285
	ex	0.0278
	ey	0.0237
	eb	0.021
	ev	0.0193
	eg	0.019
	ee	0.0105
	ed	0.0095
	ef	0.0046
	ek	0.0044
	ew	0.0042
	eh	0.0031
	ej	0.0026
	ez	0.0023
	eq	0.0005
lo	0.0592	0.0081	0.0005	0.1374	0.009
	or	0.1637
	os	0.1621
	on	0.1482
	op	0.0774
	oi	0.0751
	ob	0.0699
	oc	0.0636
	ot	0.0457
	om	0.0377
	od	0.0246
	oe	0.0216
	og	0.0195
	ov	0.0161
	ou	0.0147
	oa	0.0119
	ol	0.011
	ow	0.0096
	ox	0.0076
	oo	0.0059
	of	0.0058
	ok	0.0051
	oh	0.0036
	oz	0.0029
	oy	0.0028
	oj	0.0011
	oq	0.001
ac	0.0588	0.0068	0.0002	0.1162	0.0027
	ch	0.1921
	ce	0.1386
	cu	0.131
	ca	0.1157
	ct	0.1025
	ci	0.0996
	cr	0.0825
	co	0.0626
	cc	0.0382
	ck	0.0179
	cl	0.0098
	cm	0.006
	cy	0.0042
	cq	0.0032
	cn	0.0022
	cz	0.0017
	cs	0.0012
	cd	0.0012
	cg	0.0012
	cb	0.0008
	cf	0.0004
	cp	0.0003
	cv	0.0002
	cw	0.0001
	cj	0.0001
id	0.0584	0.0005	0.0001	0.0092	0.0012
	de	0.5592
	di	0.1906
	da	0.1062
	do	0.074
	du	0.0517
	dy	0.0051
	dr	0.0042
	dg	0.0041
	dd	0.0033
	dt	0.0027
	ds	0.0025
	dn	0.0021
	dz	0.002
	dl	0.0016
	dj	0.0014
	dh	0.0011
	dm	0.0009
	dw	0.0007
	db	0.0004
	dc	0.0004
	df	0.0003
	dp	0.0002
	dv	0.0002
	dk	0.0002
re	0.058	0.0072	0.0018	0.124	0.0309
	en	0.2202
	es	0.0895
	et	0.071
	el	0.0703
	ea	0.0646
	ev	0.0597
	ei	0.0566
	eo	0.0528
	ec	0.0475
	em	0.0416
	ep	0.0317
	eu	0.0297
	ed	0.0268
	eg	0.0255
	eb	0.0177
	ee	0.0146
	er	0.0134
	ey	0.0108
	ef	0.0094
	ez	0.0067
	ew	0.0044
	ek	0.0042
	ex	0.0039
	eh	0.0039
	ej	0.0032
	eq	0.0021
ha	0.0572	0.0088	0.0066	0.1544	0.1154
	an	0.166
	al	0.1575
	ae	0.1199
	ar	0.1191
	am	0.0622
	ag	0.032
	as	0.0316
	ai	0.026
	at	0.0252
	ac	0.0251
	au	0.0224
	ap	0.0194
	ab	0.0193
	ad	0.0176
	ak	0.0108
	ay	0.0076
	av	0.0074
	aw	0.0072
	ao	0.0068
	aa	0.0043
	az	0.0041
	ah	0.0041
	af	0.0039
	aj	0.0028
	ax	0.0012
	aq	0.001
di	0.0542	0.0116	0.0038	0.214	0.0703
	is	0.163
	ia	0.1413
	ic	0.1253
	io	0.0728
	in	0.0721
	ii	0.0539
	if	0.0443
	ip	0.0389
	ie	0.0306
	iv	0.0273
	il	0.026
	iu	0.0258
	ig	0.0247
	it	0.0247
	id	0.0206
	im	0.0198
	ir	0.0121
	ib	0.0091
	ix	0.0041
	ik	0.0027
	iz	0.0025
	ij	0.0012
	ih	0.0009
	iy	0.0009
	iq	0.0006
	iw	0.0005
il	0.0542	0.0012	0.0002	0.023	0.0036
	li	0.25
	ll	0.2314
	la	0.173
	lo	0.1209
	lu	0.0804
	le	0.0628
	lv	0.0167
	ld	0.0116
	lt	0.0074
	lb	0.0067
	ls	0.0056
	ly	0.0051
	lc	0.0046
	lh	0.0042
	lg	0.0041
	lk	0.0041
	lm	0.0039
	lp	0.0027
	lf	0.002
	lj	0.0017
	ln	0.0017
	lw	0.0011
	lr	0.0003
	lz	0.0003
	lq	0.0002
	lx	0
cu	0.0509	0.0056	0.0001	0.1108	0.0018
	ul	0.338
	us	0.2732
	um	0.1501
	ur	0.0814
	ut	0.0559
	un	0.0321
	up	0.0218
	ua	0.0177
	uc	0.0102
	ub	0.0097
	ui	0.0066
	ue	0.0049
	ud	0.0025
	uy	0.0025
	uo	0.0025
	uu	0.0021
	uv	0.0011
	uz	0.001
	uf	0.0009
	uj	0.0009
	ug	0.0008
	uh	0.0003
	uq	0.0001
	uk	0.0001
	ux	0.0001
	uw	0.0001
ru	0.0507	0.0085	0.0002	0.1672	0.0044
	um	0.307
	us	0.2256
	ub	0.0785
	un	0.077
	uf	0.0589
	ul	0.0524
	ug	0.0381
	uc	0.0348
	up	0.0243
	ut	0.0229
	ue	0.0162
	ud	0.0156
	ui	0.0135
	ur	0.0128
	ua	0.0107
	uk	0.0042
	uz	0.0042
	uv	0.003
	uh	0.0024
	uo	0.002
	uy	0.0018
	ux	0.0018
	uw	0.0018
	uj	0.0011
	uu	0.0011
	uq	0.0003
mi	0.0507	0.0114	0.0025	0.2242	0.0493
	is	0.2158
	in	0.164
	ic	0.1501
	il	0.0729
	it	0.0572
	ia	0.053
	ir	0.035
	id	0.0341
	if	0.0256
	ii	0.0231
	ie	0.0196
	io	0.018
	im	0.0171
	ip	0.0169
	ig	0.0167
	ix	0.0085
	ik	0.0078
	iu	0.0075
	iv	0.0051
	iy	0.0046
	ib	0.0042
	iz	0.0039
	ih	0.0028
	ij	0.0016
	iq	0.0011
	iw	0.0004
nu	0.0488	0.0022	0.0001	0.0445	0.0029
	us	0.4539
	um	0.3043
	ul	0.0747
	ui	0.0326
	ut	0.027
	ua	0.0165
	ur	0.0144
	uc	0.014
	ud	0.0138
	ub	0.0124
	un	0.0107
	ue	0.0074
	up	0.0034
	uo	0.0034
	ug	0.0031
	uk	0.0026
	uu	0.002
	ux	0.0016
	uf	0.001
	uj	0.0006
	uw	0.0006
	uv	0.0005
	uy	0.0004
	uh	0.0003
	uz	0.0002
	uq	0.0001
nt	0.0488	0	0.0001	0.0003	0.0017
	ti	0.2328
	th	0.2209
	ta	0.1869
	te	0.1289
	tr	0.085
	to	0.0734
	tu	0.0461
	ts	0.0094
	tz	0.0076
	tl	0.0034
	ty	0.0027
	tc	0.0016
	tj	0.0016
	tn	0.001
	tw	0.0007
	tg	0.0007
	tp	0.0006
	tt	0.0006
	tb	0.0005
	tm	0.0005
	tf	0.0005
	tv	0.0004
	tk	0.0003
	tq	0.0002
	td	0.0002
	tx	0
tr	0.0483	0.0122	0	0.2523	0.0001
	ri	0.4479
	ra	0.2405
	ro	0.1776
	re	0.07
	ru	0.0527
	ry	0.0181
	rz	0.0003
	rs	0.0003
	rn	0.0002
	rh	0.0001
	rc	0.0001
	rj	0.0001
	rl	0.0001
	rg	0.0001
	rf	0.0001
	rb	0.0001
	rt	0.0001
	rx	0.0001
	rp	0.0001
	rd	0.0001
	rm	0
